,File_Name,penguin_ID,Video_ID,Date,Time,Frame_No,Label
3144,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_52_3144.png,GI-LP0238,MOVI0006,2016-10-20,07:51:52,3144,nonprey
3145,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_52_3145.png,GI-LP0238,MOVI0006,2016-10-20,07:51:52,3145,nonprey
3146,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_52_3146.png,GI-LP0238,MOVI0006,2016-10-20,07:51:52,3146,nonprey
3147,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_52_3147.png,GI-LP0238,MOVI0006,2016-10-20,07:51:52,3147,nonprey
3148,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_52_3148.png,GI-LP0238,MOVI0006,2016-10-20,07:51:52,3148,nonprey
3149,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_52_3149.png,GI-LP0238,MOVI0006,2016-10-20,07:51:52,3149,nonprey
3150,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3150.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3150,nonprey
3151,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3151.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3151,nonprey
3152,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3152.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3152,nonprey
3153,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3153.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3153,nonprey
3154,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3154.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3154,nonprey
3155,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3155.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3155,nonprey
3156,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3156.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3156,nonprey
3157,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3157.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3157,nonprey
3158,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3158.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3158,nonprey
3159,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3159.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3159,nonprey
3160,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3160.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3160,nonprey
3161,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3161.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3161,nonprey
3162,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3162.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3162,nonprey
3163,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3163.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3163,nonprey
3164,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3164.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3164,nonprey
3165,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3165.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3165,nonprey
3166,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3166.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3166,nonprey
3167,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3167.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3167,nonprey
3168,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3168.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3168,nonprey
3169,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3169.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3169,nonprey
3170,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3170.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3170,nonprey
3171,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3171.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3171,nonprey
3172,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3172.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3172,nonprey
3173,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3173.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3173,nonprey
3174,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3174.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3174,nonprey
3175,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3175.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3175,nonprey
3176,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3176.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3176,nonprey
3177,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3177.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3177,nonprey
3178,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3178.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3178,nonprey
3179,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_53_3179.png,GI-LP0238,MOVI0006,2016-10-20,07:51:53,3179,nonprey
3180,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3180.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3180,nonprey
3181,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3181.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3181,nonprey
3182,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3182.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3182,nonprey
3183,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3183.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3183,nonprey
3184,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3184.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3184,nonprey
3185,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3185.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3185,nonprey
3186,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3186.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3186,nonprey
3187,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3187.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3187,nonprey
3188,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3188.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3188,nonprey
3189,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3189.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3189,nonprey
3190,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3190.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3190,nonprey
3191,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3191.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3191,nonprey
3192,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3192.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3192,nonprey
3193,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3193.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3193,nonprey
3194,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3194.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3194,nonprey
3195,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3195.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3195,nonprey
3196,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3196.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3196,nonprey
3197,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3197.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3197,nonprey
3198,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3198.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3198,nonprey
3199,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3199.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3199,nonprey
3200,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3200.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3200,nonprey
3201,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3201.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3201,nonprey
3202,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3202.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3202,nonprey
3203,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3203.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3203,nonprey
3204,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3204.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3204,nonprey
3205,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3205.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3205,nonprey
3206,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3206.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3206,nonprey
3207,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3207.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3207,nonprey
3208,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3208.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3208,nonprey
3209,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_54_3209.png,GI-LP0238,MOVI0006,2016-10-20,07:51:54,3209,nonprey
3210,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3210.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3210,nonprey
3211,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3211.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3211,nonprey
3212,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3212.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3212,nonprey
3213,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3213.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3213,nonprey
3214,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3214.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3214,nonprey
3215,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3215.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3215,nonprey
3216,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3216.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3216,nonprey
3217,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3217.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3217,nonprey
3218,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3218.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3218,nonprey
3219,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3219.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3219,nonprey
3220,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3220.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3220,nonprey
3221,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3221.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3221,nonprey
3222,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3222.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3222,nonprey
3223,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3223.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3223,nonprey
3224,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3224.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3224,nonprey
3225,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3225.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3225,nonprey
3226,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3226.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3226,nonprey
3227,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3227.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3227,nonprey
3228,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3228.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3228,nonprey
3229,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3229.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3229,nonprey
3230,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3230.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3230,nonprey
3231,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3231.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3231,nonprey
3232,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3232.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3232,nonprey
3233,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3233.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3233,nonprey
3234,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3234.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3234,nonprey
3235,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3235.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3235,nonprey
3236,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3236.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3236,nonprey
3237,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3237.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3237,nonprey
3238,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3238.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3238,nonprey
3239,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_55_3239.png,GI-LP0238,MOVI0006,2016-10-20,07:51:55,3239,nonprey
3240,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3240.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3240,nonprey
3241,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3241.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3241,nonprey
3242,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3242.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3242,nonprey
3243,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3243.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3243,nonprey
3244,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3244.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3244,nonprey
3245,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3245.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3245,nonprey
3246,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3246.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3246,nonprey
3247,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3247.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3247,nonprey
3248,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3248.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3248,nonprey
3249,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3249.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3249,nonprey
3250,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3250.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3250,nonprey
3251,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3251.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3251,nonprey
3252,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3252.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3252,nonprey
3253,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3253.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3253,nonprey
3254,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3254.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3254,nonprey
3255,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3255.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3255,nonprey
3256,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3256.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3256,nonprey
3257,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3257.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3257,nonprey
3258,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3258.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3258,nonprey
3259,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3259.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3259,nonprey
3260,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3260.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3260,nonprey
3261,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3261.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3261,nonprey
3262,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3262.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3262,nonprey
3263,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3263.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3263,nonprey
3264,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3264.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3264,nonprey
3265,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3265.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3265,nonprey
3266,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3266.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3266,nonprey
3267,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3267.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3267,nonprey
3268,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3268.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3268,nonprey
3269,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_56_3269.png,GI-LP0238,MOVI0006,2016-10-20,07:51:56,3269,nonprey
3270,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3270.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3270,nonprey
3271,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3271.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3271,nonprey
3272,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3272.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3272,nonprey
3273,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3273.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3273,nonprey
3274,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3274.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3274,nonprey
3275,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3275.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3275,nonprey
3276,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3276.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3276,nonprey
3277,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3277.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3277,nonprey
3278,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3278.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3278,nonprey
3279,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3279.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3279,nonprey
3280,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3280.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3280,nonprey
3281,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3281.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3281,nonprey
3282,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3282.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3282,nonprey
3283,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3283.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3283,nonprey
3284,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3284.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3284,nonprey
3285,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3285.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3285,nonprey
3286,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3286.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3286,nonprey
3287,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3287.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3287,nonprey
3288,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3288.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3288,nonprey
3289,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3289.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3289,nonprey
3290,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3290.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3290,nonprey
3291,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3291.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3291,nonprey
3292,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3292.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3292,nonprey
3293,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3293.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3293,nonprey
3294,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3294.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3294,nonprey
3295,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3295.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3295,nonprey
3296,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3296.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3296,nonprey
3297,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3297.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3297,nonprey
3298,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3298.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3298,nonprey
3299,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_57_3299.png,GI-LP0238,MOVI0006,2016-10-20,07:51:57,3299,nonprey
3300,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3300.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3300,nonprey
3301,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3301.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3301,nonprey
3302,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3302.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3302,nonprey
3303,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3303.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3303,nonprey
3304,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3304.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3304,nonprey
3305,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3305.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3305,nonprey
3306,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3306.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3306,nonprey
3307,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3307.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3307,nonprey
3308,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3308.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3308,nonprey
3309,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3309.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3309,nonprey
3310,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3310.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3310,nonprey
3311,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3311.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3311,nonprey
3312,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3312.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3312,nonprey
3313,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3313.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3313,nonprey
3314,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3314.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3314,nonprey
3315,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3315.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3315,nonprey
3316,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3316.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3316,nonprey
3317,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3317.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3317,nonprey
3318,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3318.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3318,nonprey
3319,GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_58_3319.png,GI-LP0238,MOVI0006,2016-10-20,07:51:58,3319,nonprey
